date,rr
2035-03-15 17:08:38.001000+00:00,788
2035-03-15 17:08:39.001000+00:00,1189
2035-03-15 17:08:40+00:00,978
2035-03-15 17:08:41+00:00,915
2035-03-15 17:08:42+00:00,896
2035-03-15 17:08:43+00:00,870
2035-03-15 17:08:43.001000+00:00,832
2035-03-15 17:08:44+00:00,902
2035-03-15 17:08:45+00:00,867
2035-03-15 17:08:55+00:00,872
2035-03-15 17:08:56+00:00,834
2035-03-15 17:08:56.001000+00:00,824
2035-03-15 17:08:57+00:00,768
2035-03-15 17:09:00+00:00,660
2035-03-15 17:09:01+00:00,733
2035-03-15 17:09:02.001000+00:00,1389
2035-03-15 17:09:03.001000+00:00,1145
2035-03-15 17:09:04.002000+00:00,1083
2035-03-15 17:09:05+00:00,969
2035-03-15 17:09:06+00:00,884
2035-03-15 17:09:07.001000+00:00,760
2035-03-15 17:09:08.001000+00:00,745
2035-03-15 17:09:08.002000+00:00,683
2035-03-15 17:09:09.002000+00:00,697
2035-03-15 17:09:10+00:00,752
2035-03-15 17:09:11+00:00,783
2035-03-15 17:09:12.001000+00:00,1214
2035-03-15 17:09:13.001000+00:00,993
2035-03-15 17:09:14.001000+00:00,982
2035-03-15 17:09:15+00:00,919
2035-03-15 17:09:16+00:00,912
2035-03-15 17:09:16.001000+00:00,730
2035-03-15 17:09:17.002000+00:00,798
2035-03-15 17:09:18.001000+00:00,754
2035-03-15 17:09:19.001000+00:00,749
2035-03-15 17:09:19.002000+00:00,865
2035-03-15 17:09:20+00:00,1013
2035-03-15 17:09:21+00:00,921
2035-03-15 17:09:22.001000+00:00,839
2035-03-15 17:09:23.001000+00:00,780
2035-03-15 17:09:24.001000+00:00,689
2035-03-15 17:09:24.002000+00:00,690
2035-03-15 17:09:25+00:00,669
2035-03-15 17:09:26+00:00,747
2035-03-15 17:09:27.001000+00:00,1162
2035-03-15 17:09:28.002000+00:00,1011
2035-03-15 17:09:29.001000+00:00,930
2035-03-15 17:09:30+00:00,923
2035-03-15 17:09:31+00:00,896
2035-03-15 17:09:32.001000+00:00,913
2035-03-15 17:09:32.002000+00:00,823
2035-03-15 17:09:33.001000+00:00,768
2035-03-15 17:09:34.001000+00:00,740
2035-03-15 17:09:35+00:00,711
2035-03-15 17:09:36+00:00,807
2035-03-15 17:09:37.001000+00:00,1234
2035-03-15 17:09:38.002000+00:00,1100
2035-03-15 17:09:39.001000+00:00,1102
2035-03-15 17:09:40+00:00,979
2035-03-15 17:09:41+00:00,942
2035-03-15 17:09:42.001000+00:00,871
2035-03-15 17:09:43.001000+00:00,805
2035-03-15 17:09:43.002000+00:00,755
2035-03-15 17:09:44.001000+00:00,690
2035-03-15 17:09:45+00:00,681
2035-03-15 17:09:45.001000+00:00,748
2035-03-15 17:09:47.002000+00:00,1191
2035-03-15 17:09:48.001000+00:00,1031
2035-03-15 17:09:49.001000+00:00,956
2035-03-15 17:09:50+00:00,939
2035-03-15 17:09:50.001000+00:00,933
2035-03-15 17:09:51+00:00,910
2035-03-15 17:09:52+00:00,779
2035-03-15 17:09:53.001000+00:00,785
2035-03-15 17:09:54.001000+00:00,761
2035-03-15 17:09:54.002000+00:00,781
2035-03-15 17:09:55+00:00,1090
2035-03-15 17:09:57.001000+00:00,992
2035-03-15 17:09:58.001000+00:00,1007
2035-03-15 17:09:59.001000+00:00,952
2035-03-15 17:09:59.002000+00:00,874
2035-03-15 17:10:00+00:00,795
2035-03-15 17:10:01+00:00,735
2035-03-15 17:10:02.002000+00:00,687
2035-03-15 17:10:02.003000+00:00,739
2035-03-15 17:10:03.001000+00:00,1009
2035-03-15 17:10:04.001000+00:00,1047
2035-03-15 17:10:05+00:00,956
2035-03-15 17:10:06+00:00,915
2035-03-15 17:10:07.001000+00:00,893
2035-03-15 17:10:08.001000+00:00,770
2035-03-15 17:10:09.002000+00:00,778
2035-03-15 17:10:09.003000+00:00,698
2035-03-15 17:10:10+00:00,690
2035-03-15 17:10:11+00:00,782
2035-03-15 17:10:12.002000+00:00,975
2035-03-15 17:10:13.001000+00:00,1050
2035-03-15 17:10:14.001000+00:00,938
2035-03-15 17:10:15+00:00,925
2035-03-15 17:10:16+00:00,866
2035-03-15 17:10:16.001000+00:00,792
2035-03-15 17:10:17.001000+00:00,754
2035-03-15 17:10:18.001000+00:00,674
2035-03-15 17:10:19.001000+00:00,705
2035-03-15 17:10:20+00:00,1050
2035-03-15 17:10:21+00:00,975
2035-03-15 17:10:22.001000+00:00,980
2035-03-15 17:10:23.001000+00:00,972
2035-03-15 17:10:23.002000+00:00,943
2035-03-15 17:10:24.001000+00:00,872
2035-03-15 17:10:25+00:00,788
2035-03-15 17:10:26+00:00,736
2035-03-15 17:10:27.002000+00:00,701
2035-03-15 17:10:27.003000+00:00,693
2035-03-15 17:10:28.001000+00:00,775
2035-03-15 17:10:29.002000+00:00,943
2035-03-15 17:10:30+00:00,1055
